TransactionAmount,TransactionType,Location,Channel,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,CustomerOccupation
1250.94,Debit,Columbus,ATM,36,107,2,11565.97,Doctor
84.28,Debit,Memphis,Branch,39,142,1,13586.06,Doctor
927.45,Debit,Austin,ATM,24,95,1,1161.84,Student
202.49,Credit,Virginia Beach,ATM,48,69,1,7447.1,Engineer
154.99,Debit,Mesa,Branch,25,53,1,1419.31,Student
481.53,Debit,Atlanta,Branch,58,277,1,6142.54,Retired
172.92,Debit,Miami,Online,20,212,1,416.37,Student
275.59,Credit,Philadelphia,Branch,53,238,1,6313.22,Retired
207.2,Debit,Columbus,Online,60,133,1,8092.94,Engineer
136.82,Debit,Chicago,Branch,31,14,1,6229.13,Engineer
624,Debit,Houston,Branch,26,132,5,4976.18,Engineer
179.38,Debit,Chicago,Online,30,28,1,8741.51,Engineer
10.15,Debit,Austin,ATM,59,58,5,7155.04,Doctor
26.3,Debit,Virginia Beach,ATM,32,33,1,7473.73,Doctor
319.5,Credit,Virginia Beach,Branch,29,69,1,2366.3,Engineer
182.42,Debit,Kansas City,Branch,51,137,1,3051.29,Retired
716.62,Debit,Atlanta,ATM,44,241,1,6987.4,Doctor
222.96,Credit,Fresno,ATM,65,150,1,7370.41,Doctor
79.77,Debit,San Francisco,ATM,68,167,1,5010.31,Retired
431.08,Debit,Albuquerque,Branch,59,25,1,6760.22,Retired
592.24,Debit,Tucson,ATM,52,140,1,9817.05,Doctor
200.19,Credit,San Antonio,Branch,52,108,1,4389.96,Retired
297.5,Credit,Kansas City,Branch,73,80,1,6768.14,Retired
345.86,Debit,Omaha,ATM,51,145,1,1504.64,Retired
343.88,Debit,Nashville,Online,63,97,1,6486.18,Retired
16.52,Credit,Boston,Online,25,135,1,835.53,Student
162.1,Debit,Milwaukee,Branch,41,151,1,8576.65,Engineer
36.12,Debit,Houston,Online,22,234,1,1593.03,Student
354.91,Debit,Boston,ATM,74,191,1,3872.55,Retired
38.41,Debit,Denver,ATM,40,117,1,9129.68,Doctor
53.52,Debit,San Diego,Branch,49,55,1,2227.49,Engineer
498.59,Debit,Philadelphia,Online,57,138,1,2619.46,Retired
13.3,Debit,San Antonio,ATM,23,63,1,213,Student
189.65,Debit,Charlotte,ATM,21,60,1,8457.09,Student
255.32,Debit,Baltimore,ATM,80,27,1,6290.62,Retired
230.51,Credit,Memphis,Branch,51,56,1,9522.37,Engineer
237.74,Debit,Tucson,ATM,61,152,1,11795.12,Doctor
512.76,Debit,Fresno,ATM,52,26,1,5121.36,Doctor
151.37,Debit,Baltimore,ATM,54,53,1,8356.08,Engineer
85.01,Credit,Portland,ATM,25,157,1,1299.4,Student
444.47,Debit,San Jose,Online,57,61,1,6062.94,Retired
184.19,Debit,Indianapolis,ATM,67,58,1,7588.67,Retired
879.25,Credit,Memphis,Online,24,137,1,125.85,Student
55.98,Credit,Kansas City,Branch,24,87,1,7047.04,Student
54.91,Credit,Columbus,ATM,41,275,1,7927.27,Engineer
1047.69,Debit,Austin,Online,20,139,1,1889.78,Student
393.74,Debit,Charlotte,Online,26,90,1,1769.06,Student
58.94,Debit,Miami,Online,30,26,1,4575.98,Engineer
515.57,Debit,Columbus,ATM,27,56,1,9269.67,Engineer
332.15,Debit,Dallas,ATM,59,105,1,9749.46,Doctor
177.94,Debit,Milwaukee,Online,19,173,1,123.24,Student
68.68,Debit,Sacramento,Online,49,141,1,4718.51,Engineer
1431.54,Debit,Portland,Online,20,84,1,1171.98,Student
240.03,Debit,Atlanta,Online,33,31,1,7807.73,Engineer
168.34,Debit,Phoenix,ATM,64,240,1,7483.01,Retired
474.77,Debit,Boston,Online,46,284,1,8494.53,Engineer
451.7,Debit,Chicago,Online,29,103,1,8994.67,Engineer
243.85,Debit,Omaha,Branch,39,43,1,4576.78,Engineer
5.76,Debit,Houston,Branch,38,164,1,5859.79,Engineer
435.08,Debit,San Francisco,Online,55,78,1,2103.41,Engineer
127.78,Debit,Miami,ATM,20,170,1,1046.66,Student
23.14,Credit,Mesa,Online,47,93,1,10536.54,Doctor
545.87,Debit,Miami,Branch,27,41,1,4860.01,Engineer
21.21,Debit,Nashville,Online,55,37,1,9575.42,Engineer
423.53,Credit,Kansas City,Branch,50,81,1,5453.4,Doctor
142.1,Credit,San Francisco,Online,18,109,1,1545.64,Student
1413.24,Debit,New York,ATM,58,199,1,7272.01,Engineer
114.15,Debit,Atlanta,ATM,19,52,1,1612.4,Student
275.98,Credit,Washington,Online,72,67,1,6151.05,Retired
590.68,Debit,Washington,Branch,27,23,1,852.2,Student
152.42,Debit,San Jose,ATM,42,176,1,9141.79,Doctor
395.77,Credit,El Paso,Branch,43,118,1,6425.99,Doctor
615.16,Debit,Boston,Online,26,140,1,214.61,Student
207.82,Credit,Las Vegas,Online,19,30,1,229.02,Student
220.52,Debit,Seattle,ATM,57,152,1,1793.09,Retired
281.47,Debit,Philadelphia,ATM,34,142,1,4437.48,Engineer
57.91,Credit,Sacramento,Branch,58,97,1,3641.06,Engineer
30.48,Credit,Seattle,Branch,32,78,1,11481.85,Doctor
1152.58,Debit,Austin,Branch,65,180,1,7567.17,Retired
453.09,Debit,San Jose,Branch,48,97,1,6708.65,Doctor
424.47,Debit,Oklahoma City,Online,22,116,1,5491.55,Student
228.4,Debit,Omaha,ATM,67,116,1,9598.43,Doctor
67.17,Debit,Seattle,Online,63,48,1,14410.44,Doctor
284.89,Debit,Atlanta,Online,53,115,1,9738.6,Doctor
118.69,Debit,Omaha,Online,33,296,1,749.34,Doctor
221.33,Debit,Louisville,ATM,27,276,1,1185.43,Student
252.31,Credit,Seattle,ATM,26,172,1,1584.6,Student
58.85,Credit,Milwaukee,Online,71,115,1,1789.8,Retired
194.68,Debit,Memphis,Online,32,165,1,14494.18,Doctor
433.53,Debit,Philadelphia,Branch,38,231,1,6368.32,Doctor
178.26,Debit,Oklahoma City,ATM,59,59,1,1137.13,Retired
207.65,Debit,San Francisco,Online,34,98,1,5143.8,Engineer
237,Debit,Tucson,Online,49,115,1,14021.4,Doctor
1169.59,Debit,New York,Online,28,114,1,5946.45,Student
347.63,Credit,Chicago,Online,25,272,1,1400.04,Student
517.68,Debit,Omaha,ATM,31,24,1,11305.81,Doctor
36.25,Debit,Tucson,Branch,52,76,1,193.06,Doctor
46.53,Debit,San Francisco,ATM,42,34,1,4468.12,Engineer
207.47,Debit,Miami,ATM,53,12,1,1688.9,Doctor
199.7,Debit,Indianapolis,ATM,43,285,1,7574.45,Engineer
307.89,Credit,Nashville,Online,62,90,1,2637.55,Retired
403.63,Debit,Las Vegas,Branch,31,167,3,3304.02,Engineer
20.06,Debit,Memphis,ATM,27,144,1,445.21,Student
236.57,Debit,Sacramento,ATM,79,112,1,3488.77,Retired
0.32,Debit,Boston,ATM,39,136,1,7158.58,Engineer
14.28,Debit,Phoenix,ATM,23,81,1,1597.51,Student
232.35,Credit,Atlanta,Branch,33,153,1,4186.25,Engineer
317.53,Debit,Miami,Online,44,104,1,6237.68,Engineer
74.67,Debit,Indianapolis,ATM,43,283,1,3449.35,Engineer
65.01,Credit,Austin,Online,29,67,1,10235.19,Doctor
0.45,Debit,Kansas City,Branch,34,172,1,8670.23,Engineer
364.13,Debit,Fort Worth,ATM,63,61,1,8198,Doctor
340.13,Debit,Mesa,Branch,24,32,3,1149.74,Student
15.81,Debit,Oklahoma City,Branch,69,11,4,8384.85,Doctor
222.66,Debit,Detroit,Online,39,88,1,14466.38,Doctor
638.24,Debit,Phoenix,Branch,48,64,1,5695.78,Engineer
241.21,Debit,Omaha,ATM,31,108,1,1220.86,Engineer
171.16,Debit,New York,Online,51,42,1,6126.5,Retired
1360.67,Debit,Raleigh,Branch,29,118,1,2861.65,Engineer
37.65,Credit,San Jose,Online,27,109,1,411.78,Student
25.77,Debit,Memphis,Online,68,18,1,4331.54,Retired
789.8,Debit,Jacksonville,ATM,40,94,1,13948.09,Doctor
308.85,Credit,Los Angeles,Branch,20,33,2,333.19,Student
1454.52,Debit,Miami,ATM,27,20,1,1189.03,Student
806.97,Debit,Seattle,Online,25,11,1,102.2,Student
364.81,Debit,Charlotte,Online,25,53,1,1145.23,Student
490.82,Debit,Kansas City,ATM,26,114,1,8704.27,Engineer
1021.38,Debit,Detroit,Branch,61,125,1,6223.26,Doctor
311.28,Debit,Atlanta,Branch,49,198,1,135.96,Doctor
85.03,Debit,San Diego,ATM,51,48,1,4597.57,Retired
307.75,Debit,Detroit,Branch,64,63,1,1061.58,Doctor
333.67,Debit,Fort Worth,Online,36,68,1,9238.08,Engineer
589.89,Debit,Jacksonville,Branch,56,213,3,9404.63,Engineer
372.08,Debit,Houston,Branch,66,63,1,13330.74,Doctor
502.9,Credit,Fresno,Online,26,141,1,341.24,Student
103.81,Debit,Oklahoma City,ATM,36,34,1,7044.63,Doctor
69.43,Debit,Las Vegas,ATM,30,162,1,9281.85,Engineer
110.4,Credit,San Diego,ATM,56,62,1,8639.36,Doctor
275.65,Credit,Atlanta,Branch,28,14,1,4957.57,Engineer
336.01,Debit,Colorado Springs,Online,63,121,4,9938.2,Doctor
251.8,Debit,Mesa,ATM,62,102,1,11796.66,Doctor
334.07,Debit,New York,Branch,59,200,1,7306.79,Engineer
52.44,Debit,Raleigh,Online,27,87,1,3157.75,Student
1030.85,Debit,San Diego,ATM,25,39,1,1941.8,Student
141.37,Debit,Denver,Online,46,77,1,1019.77,Engineer
211.7,Credit,Chicago,Online,50,205,1,12272.78,Doctor
61.4,Debit,San Jose,Branch,41,20,2,7892.87,Engineer
308.23,Debit,Las Vegas,ATM,60,23,1,4150.63,Retired
111.41,Debit,Chicago,Branch,21,181,1,1204.11,Student
675.49,Debit,Charlotte,ATM,61,159,1,1893,Retired
29.72,Debit,San Antonio,ATM,26,38,1,1059.62,Student
301.73,Debit,Tucson,Online,67,163,1,990.74,Doctor
294.61,Debit,Omaha,Branch,60,74,1,7375.59,Retired
106.43,Credit,Phoenix,ATM,52,164,1,9403.12,Engineer
381.52,Debit,Seattle,Online,36,79,1,5798.92,Doctor
1142.76,Credit,Houston,Online,25,71,1,1498.93,Student
5.66,Debit,Fresno,Branch,40,33,1,5434.64,Engineer
209.09,Debit,Virginia Beach,ATM,48,203,1,9100.81,Doctor
521.81,Debit,Virginia Beach,ATM,47,34,1,4750.96,Engineer
588.36,Debit,Charlotte,Online,33,134,1,8434.99,Engineer
146.67,Debit,Albuquerque,Online,20,273,1,1569.75,Student
176.52,Credit,San Diego,Online,73,94,5,7132.08,Retired
57.34,Debit,Atlanta,Online,27,81,1,1100.64,Student
294.77,Debit,Philadelphia,Online,77,101,1,2272.17,Retired
881.32,Debit,El Paso,Online,31,59,1,2287.93,Engineer
162.59,Debit,Indianapolis,Branch,64,19,1,7104.83,Retired
56.15,Debit,Nashville,Branch,31,77,1,13265.92,Doctor
524.55,Debit,El Paso,ATM,39,175,1,8292.75,Doctor
535.4,Debit,San Diego,Branch,23,110,1,651.84,Student
56.84,Debit,Raleigh,ATM,45,185,1,7977.78,Engineer
135.94,Debit,Houston,Branch,71,258,1,4710.21,Retired
47.1,Credit,Washington,Branch,42,178,1,6308.07,Doctor
124.05,Credit,Albuquerque,Branch,61,220,1,7009.54,Doctor
802.89,Debit,Chicago,ATM,19,175,1,1973.63,Student
193.16,Debit,Charlotte,ATM,64,109,1,2304.56,Retired
541.52,Credit,Indianapolis,Branch,48,161,1,6087.24,Engineer
20.17,Debit,San Antonio,ATM,77,86,1,3869.37,Retired
35.98,Credit,Nashville,Branch,40,133,1,11147.34,Doctor
273.24,Debit,Fresno,Branch,51,173,1,2202.21,Retired
663.45,Debit,Albuquerque,ATM,67,147,1,5897.29,Retired
343.86,Debit,Charlotte,Branch,57,70,1,3278.65,Engineer
69.38,Debit,Detroit,Branch,69,280,2,12072.11,Doctor
75.43,Debit,Fresno,ATM,77,266,1,1441.86,Retired
414.64,Debit,Mesa,Branch,32,74,1,7253.22,Doctor
86.79,Debit,Fort Worth,Branch,33,166,1,8795.37,Doctor
1105.88,Debit,Omaha,ATM,34,36,1,2636.32,Engineer
14.1,Debit,Louisville,Branch,45,73,1,6949.21,Engineer
63.33,Credit,Louisville,Branch,23,124,1,792.33,Student
606.27,Debit,Louisville,Branch,29,42,1,9668.78,Doctor
4.47,Debit,Baltimore,Branch,27,132,1,1381.75,Student
289.01,Debit,Miami,Online,66,96,1,4226.26,Retired
338.69,Debit,Virginia Beach,Branch,18,169,1,1137.89,Student
97.73,Debit,Sacramento,Branch,69,156,1,7885.21,Doctor
1021.16,Debit,Albuquerque,ATM,20,104,1,9427.06,Student
27.61,Credit,Fort Worth,ATM,54,26,1,3679.64,Retired
284.17,Debit,Memphis,ATM,51,189,1,3479.56,Retired
76.21,Debit,Los Angeles,Branch,22,69,1,664.93,Student
334.79,Credit,Denver,Branch,69,292,1,624.09,Doctor
584.51,Debit,Denver,ATM,74,76,1,3254.56,Retired
432.18,Debit,Las Vegas,Branch,18,162,1,678.83,Student
134.55,Debit,San Jose,Online,59,165,1,14852.42,Doctor
61.66,Debit,Sacramento,ATM,26,86,1,5705.4,Student
12.35,Debit,Fresno,Branch,25,22,1,1846.85,Student
213.25,Debit,San Francisco,Branch,25,63,1,677.79,Student
34.93,Debit,Columbus,Branch,31,72,1,2810.37,Engineer
959.48,Debit,Miami,Branch,67,36,1,10631.43,Doctor
335.68,Debit,Tucson,Online,24,142,1,1188.95,Student
423.96,Debit,San Diego,ATM,43,75,1,8374.38,Doctor
361.38,Credit,Milwaukee,Online,72,71,3,4972.92,Retired
220.82,Debit,Louisville,Branch,42,31,1,4298.13,Engineer
717.36,Credit,San Diego,Online,22,138,1,514.88,Student
406.12,Debit,Houston,ATM,42,106,1,10501.53,Doctor
427.83,Debit,Phoenix,ATM,47,29,1,3293.06,Engineer
416.62,Credit,Baltimore,Online,26,67,1,9700.9,Student
21.9,Debit,Phoenix,ATM,28,30,1,1052.27,Student
717.74,Credit,Sacramento,Online,42,168,1,8375.16,Engineer
393.68,Debit,San Diego,ATM,55,141,1,10135.88,Doctor
281.91,Debit,Denver,Branch,25,269,1,225.53,Student
239.85,Debit,Tucson,ATM,70,50,1,1477.63,Retired
237.84,Debit,Nashville,Branch,26,16,1,8932.39,Student
459.29,Credit,Kansas City,Online,64,109,1,1006.12,Retired
196.49,Debit,Oklahoma City,Branch,41,65,1,7516.56,Engineer
21.23,Debit,Virginia Beach,ATM,23,103,4,319.18,Student
95.23,Debit,Denver,Online,20,60,3,966.88,Student
344.87,Debit,Houston,Branch,58,25,1,7447.44,Retired
129.62,Credit,San Jose,ATM,23,124,1,620.28,Student
16.53,Debit,Houston,ATM,21,220,1,707.95,Student
277.02,Credit,Denver,ATM,46,227,1,8586.38,Doctor
13.02,Debit,Charlotte,Branch,51,42,1,6076.45,Doctor
199.02,Debit,Memphis,ATM,22,185,1,793.63,Student
684.5,Debit,Fort Worth,Branch,29,76,1,6258.63,Doctor
1173.74,Credit,Virginia Beach,Online,61,61,1,10456.24,Doctor
45.92,Debit,Nashville,ATM,26,23,1,544.56,Student
761.73,Debit,Columbus,ATM,19,27,1,151.28,Student
331.38,Debit,Miami,ATM,42,122,1,844.55,Engineer
602.8,Debit,Baltimore,Branch,60,173,1,7417.69,Retired
64.12,Credit,Indianapolis,Branch,57,222,1,1029.09,Doctor
57.38,Debit,Kansas City,Online,28,86,1,899.52,Student
94.64,Credit,New York,ATM,28,144,1,586.76,Student
155.56,Credit,Austin,Branch,19,64,1,129.79,Student
301.39,Credit,Denver,Online,47,104,1,10548.58,Doctor
136.31,Debit,Nashville,Online,74,65,1,4384.95,Retired
4.39,Debit,Philadelphia,ATM,26,63,1,1429.61,Student
429.25,Debit,Seattle,Online,29,107,1,5019.68,Engineer
138.54,Credit,Austin,Branch,60,93,1,8274.77,Engineer
33.03,Debit,Washington,Branch,21,28,1,935.88,Student
76.39,Debit,Sacramento,Online,30,80,1,11584.32,Doctor
25.32,Debit,Oklahoma City,ATM,19,25,1,1642.34,Student
330.91,Debit,Kansas City,ATM,36,28,1,6481.35,Engineer
153.55,Debit,Denver,Online,37,16,1,5619.91,Doctor
217.61,Debit,Omaha,Online,27,120,1,1661.1,Student
131.69,Credit,Denver,Branch,53,59,1,2958.43,Engineer
953.17,Debit,Raleigh,Online,60,84,1,3506.11,Retired
68.49,Debit,Nashville,Online,67,49,1,6683.31,Retired
1493,Debit,Colorado Springs,ATM,69,151,1,1619.16,Retired
470.62,Debit,Tucson,Branch,57,127,1,12470.62,Doctor
385.35,Debit,Miami,Branch,38,269,1,5184.13,Doctor
74.72,Debit,Phoenix,Online,26,132,1,165.75,Student
352.03,Credit,Phoenix,Online,27,219,1,4846.68,Student
275.87,Debit,Seattle,ATM,25,112,1,1697.58,Student
90.94,Credit,Colorado Springs,ATM,63,56,1,3896.08,Retired
206.25,Debit,Baltimore,ATM,74,56,1,3651.07,Retired
116.76,Debit,Philadelphia,ATM,51,212,1,4480.43,Engineer
91.5,Debit,Omaha,ATM,47,77,1,667.66,Doctor
489.31,Debit,Louisville,Branch,43,36,1,5595.22,Engineer
1664.33,Debit,San Antonio,Branch,18,65,1,1588.31,Student
414.49,Credit,Phoenix,Online,58,108,1,12709.58,Doctor
315.13,Debit,Omaha,Branch,30,143,1,6570.94,Engineer
28.38,Debit,Tucson,Branch,45,260,1,8892.62,Doctor
456.05,Debit,Detroit,Branch,68,20,1,11729.51,Doctor
277.22,Debit,Kansas City,Branch,35,41,1,12104.51,Doctor
54.84,Debit,Kansas City,Online,52,124,1,3495.51,Retired
29.92,Credit,Denver,Online,68,63,1,7855.01,Doctor
133.06,Debit,Las Vegas,Online,35,143,1,8843.44,Engineer
332.06,Debit,Seattle,ATM,29,221,4,11826.52,Doctor
14.34,Credit,Memphis,Online,67,24,1,7932.51,Retired
468.32,Debit,Fresno,Online,69,152,1,4710.04,Retired
582.17,Debit,Tucson,Branch,57,135,1,7310.83,Engineer
245.62,Debit,San Antonio,Branch,23,127,1,1879.82,Student
981.9,Credit,Baltimore,Online,43,112,1,9018.33,Doctor
83.6,Debit,San Jose,ATM,47,192,1,13899.24,Doctor
331.22,Credit,Oklahoma City,Branch,61,161,1,12613.25,Doctor
57.49,Credit,Detroit,Online,24,177,1,765.15,Student
85.58,Debit,Fort Worth,ATM,55,60,1,7794.84,Engineer
157.56,Debit,Indianapolis,Branch,43,159,1,7541.16,Doctor
230.3,Debit,Colorado Springs,Online,46,24,1,8356.88,Engineer
305.92,Debit,El Paso,ATM,72,88,1,1445.47,Retired
942.7,Debit,Boston,Online,35,29,1,5141.32,Engineer
116.33,Debit,Fresno,Branch,27,144,1,1696.15,Student
537.71,Credit,Mesa,Online,19,175,1,1806.08,Student
538.17,Credit,Washington,Branch,27,252,1,5908.04,Engineer
219.44,Debit,Washington,Online,42,23,1,4207.27,Engineer
61.62,Debit,Miami,Online,57,19,1,8365.37,Doctor
58.77,Debit,Memphis,Online,27,191,1,7261.7,Engineer
538.13,Debit,Charlotte,ATM,62,165,1,5008.59,Retired
177.05,Debit,Philadelphia,Branch,24,235,1,4287.82,Student
403.01,Debit,Washington,Online,63,286,3,10513.52,Doctor
719.76,Debit,San Francisco,Branch,19,190,1,690.52,Student
163.22,Debit,Miami,Online,26,217,1,1788.27,Student
242.85,Debit,San Antonio,Online,42,93,1,4672.8,Engineer
291.22,Credit,Baltimore,Online,41,100,1,3677.63,Engineer
56.52,Debit,Omaha,ATM,42,152,1,6911.2,Engineer
195.8,Debit,Raleigh,Online,39,186,1,12027.68,Doctor
66.76,Credit,Austin,Branch,36,44,1,184.72,Doctor
190.9,Debit,Jacksonville,Online,28,40,1,101.25,Student
106.99,Debit,Omaha,Branch,38,152,1,5771.4,Engineer
655.81,Debit,Omaha,ATM,55,164,2,4539.99,Retired
107.1,Credit,Philadelphia,Online,25,175,1,193.8,Student
79.92,Debit,Miami,ATM,44,274,2,9138.76,Engineer
430.83,Debit,Los Angeles,Branch,18,292,1,941.49,Student
235.34,Debit,Washington,Branch,26,68,1,566.83,Student
86.35,Credit,Indianapolis,Branch,52,24,1,1550.48,Retired
337.99,Debit,Colorado Springs,ATM,70,115,1,9038.63,Doctor
577.13,Credit,San Jose,Branch,40,66,1,6640.51,Engineer
213.33,Debit,Omaha,ATM,52,161,1,5400.44,Retired
54.52,Debit,Indianapolis,Branch,32,164,1,6980.98,Doctor
100.13,Debit,Denver,Branch,57,168,1,5209.16,Doctor
883.92,Credit,Tucson,Online,53,129,1,2342.64,Retired
69.8,Credit,New York,Branch,27,138,1,136.77,Student
768.94,Debit,Indianapolis,Branch,64,53,1,6860.18,Retired
179.62,Debit,Tucson,Online,24,119,1,409.26,Student
425.91,Debit,Jacksonville,ATM,23,47,1,383.58,Student
263.34,Debit,Denver,ATM,64,55,1,2411.02,Retired
113.03,Credit,Tucson,Online,36,12,1,6756.13,Doctor
11.02,Debit,Austin,Online,42,42,1,7879.66,Doctor
865.17,Debit,Houston,Branch,24,161,1,9297.5,Student
152,Debit,Albuquerque,ATM,51,63,1,7531.43,Engineer
270.39,Debit,Jacksonville,ATM,25,104,1,899.15,Student
246.41,Debit,Detroit,ATM,54,23,1,1431.6,Retired
336.84,Debit,Washington,ATM,22,100,1,4500.26,Student
261.45,Credit,Oklahoma City,Online,50,96,1,6735.74,Engineer
99.98,Credit,Washington,Online,73,152,1,3037.97,Retired
400.69,Debit,Las Vegas,Online,32,26,1,9040.33,Engineer
411.47,Debit,Fort Worth,ATM,26,120,1,796.63,Student
204.63,Debit,Las Vegas,Online,52,92,1,9199.52,Engineer
421.56,Debit,San Jose,Online,53,144,1,8037.87,Engineer
193.38,Debit,Memphis,ATM,18,285,1,1081.79,Student
377.04,Debit,Chicago,ATM,34,64,1,3812.87,Engineer
54.1,Credit,Boston,Branch,28,17,1,940.91,Engineer
18.1,Debit,Louisville,ATM,57,66,1,6474.34,Retired
408.62,Credit,Fort Worth,Online,48,159,1,2498.48,Engineer
162.1,Debit,Baltimore,Branch,64,221,1,9578.74,Doctor
165.31,Debit,Boston,ATM,49,28,1,7346.66,Doctor
267.48,Debit,Albuquerque,ATM,21,159,2,811.86,Student
856.9,Debit,New York,Branch,36,150,1,8579.69,Engineer
433.9,Debit,Albuquerque,Online,65,37,1,9013.1,Doctor
271.22,Credit,Louisville,ATM,45,87,1,6863.02,Doctor
307.68,Credit,Detroit,Online,75,162,1,2052.84,Retired
348.17,Debit,El Paso,ATM,21,181,1,1887.84,Student
43.1,Debit,Denver,Branch,25,102,1,6944.9,Student
557.78,Credit,Phoenix,Branch,26,102,1,1289.48,Student
325.6,Debit,Dallas,ATM,69,88,1,13777.1,Doctor
235.83,Credit,Memphis,Online,53,169,1,4120.75,Engineer
603.54,Debit,Albuquerque,Online,44,26,1,10517.47,Doctor
270.25,Debit,Tucson,ATM,31,42,1,5414.97,Engineer
123.38,Debit,Sacramento,Online,59,40,1,13542.41,Doctor
577.12,Debit,Virginia Beach,ATM,39,69,1,5265.88,Engineer
92.24,Debit,Philadelphia,Branch,60,93,1,6937.48,Engineer
856.21,Credit,Colorado Springs,Branch,33,109,1,12690.79,Doctor
251.54,Debit,Tucson,Branch,48,177,1,254.75,Doctor
28.63,Debit,San Diego,Branch,56,146,1,3382.91,Retired
185.97,Debit,Denver,Online,23,19,1,1776.91,Student
243.08,Credit,Jacksonville,Online,24,93,1,131.25,Student
